model_name,model_parameters,lecture_title,lecture_topic,system_prompt_id,dialog_id,unique_dialog_id,source,f1,precision,recall,claim_recall,context_precision,context_utilization,hallucination,faithfulness,noise_sensitivity,self_knowledge,version
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,Как вычислить вероятность класса в Naive Bayes?,prompt10,dialog2077,analytics_deepseek-r1_1.5b_prompt10_dialog2077,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,Что такое расстояние Чебышёва?,prompt10,dialog2078,analytics_deepseek-r1_1.5b_prompt10_dialog2078,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,Как классифицировать письмо как спам в Naive Bayes?,prompt10,dialog2079,analytics_deepseek-r1_1.5b_prompt10_dialog2079,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,В чем разница между k-NN и взвешенным k-NN?,prompt10,dialog2080,analytics_deepseek-r1_1.5b_prompt10_dialog2080,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,Вычисли вероятность спама для слова 'приз' из примера.,prompt10,dialog2081,analytics_deepseek-r1_1.5b_prompt10_dialog2081,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,"Вычисли расстояние Евклида между (1,2) и (3,4).",prompt10,dialog2082,analytics_deepseek-r1_1.5b_prompt10_dialog2082,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,"В примере с погодой, вычисли F(да) для теста.",prompt10,dialog2083,analytics_deepseek-r1_1.5b_prompt10_dialog2083,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,"Вычисли P(да | пасмурно, холодно, влажно, да).",prompt10,dialog2084,analytics_deepseek-r1_1.5b_prompt10_dialog2084,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,"В спам-примере, вычисли P(win|спам) с Laplace.",prompt10,dialog2085,analytics_deepseek-r1_1.5b_prompt10_dialog2085,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,3. Инструменты обучения НС,Что такое autograd?,prompt10,dialog2086,analytics_deepseek-r1_1.5b_prompt10_dialog2086,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,3. Инструменты обучения НС,Что такое TensorFlow?,prompt10,dialog2087,analytics_deepseek-r1_1.5b_prompt10_dialog2087,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,3. Инструменты обучения НС,Что такое Keras?,prompt10,dialog2088,analytics_deepseek-r1_1.5b_prompt10_dialog2088,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,3. Инструменты обучения НС,Что такое over-fitting?,prompt10,dialog2089,analytics_deepseek-r1_1.5b_prompt10_dialog2089,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,3. Инструменты обучения НС,Что такое SGD?,prompt10,dialog2090,analytics_deepseek-r1_1.5b_prompt10_dialog2090,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,3. Инструменты обучения НС,Что такое Momentum в оптимизации?,prompt10,dialog2091,analytics_deepseek-r1_1.5b_prompt10_dialog2091,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,3. Инструменты обучения НС,Что такое Adam?,prompt10,dialog2092,analytics_deepseek-r1_1.5b_prompt10_dialog2092,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,3. Инструменты обучения НС,Что такое learning rate?,prompt10,dialog2093,analytics_deepseek-r1_1.5b_prompt10_dialog2093,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,3. Инструменты обучения НС,Что такое метод Ньютона?,prompt10,dialog2094,analytics_deepseek-r1_1.5b_prompt10_dialog2094,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,3. Инструменты обучения НС,Что такое RMSProp?,prompt10,dialog2095,analytics_deepseek-r1_1.5b_prompt10_dialog2095,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,3. Инструменты обучения НС,"Вычисли шаг в SGD для L(w)=w^2, w=3, η=0.1.",prompt10,dialog2096,analytics_deepseek-r1_1.5b_prompt10_dialog2096,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,3. Инструменты обучения НС,"Вычисли v_t в Momentum: γ=0.9, v_{t-1}=1, ∇L=2, η=0.1.",prompt10,dialog2097,analytics_deepseek-r1_1.5b_prompt10_dialog2097,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,3. Инструменты обучения НС,"В Adagrad, G_{t-1,ii}=4, g_t=2, η=0.1, ε=1e-8.",prompt10,dialog2098,analytics_deepseek-r1_1.5b_prompt10_dialog2098,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,3. Инструменты обучения НС,"Вычисли learning rate decay: η0=0.1, t=5, T=10, linear.",prompt10,dialog2099,analytics_deepseek-r1_1.5b_prompt10_dialog2099,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,3. Инструменты обучения НС,"В Nesterov, вычисли ∇ в ω - γ v_{t-1}: γ=0.9, v=1, ∇=2.",prompt10,dialog2100,analytics_deepseek-r1_1.5b_prompt10_dialog2100,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,Что такое метод k-ближайших соседей?,prompt9,dialog2041,analytics_deepseek-r1_1.5b_prompt9_dialog2041,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,Как выбрать количество соседей k в k-NN?,prompt9,dialog2042,analytics_deepseek-r1_1.5b_prompt9_dialog2042,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,Что такое евклидова метрика?,prompt9,dialog2043,analytics_deepseek-r1_1.5b_prompt9_dialog2043,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,В чем суть наивного байесовского классификатора?,prompt9,dialog2044,analytics_deepseek-r1_1.5b_prompt9_dialog2044,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,Как работает сглаживание по Лапласу?,prompt9,dialog2045,analytics_deepseek-r1_1.5b_prompt9_dialog2045,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,Что такое манхэттенское расстояние?,prompt9,dialog2046,analytics_deepseek-r1_1.5b_prompt9_dialog2046,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,Как вычислить вероятность класса в Naive Bayes?,prompt9,dialog2047,analytics_deepseek-r1_1.5b_prompt9_dialog2047,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,Что такое расстояние Чебышёва?,prompt9,dialog2048,analytics_deepseek-r1_1.5b_prompt9_dialog2048,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,Как классифицировать письмо как спам в Naive Bayes?,prompt9,dialog2049,analytics_deepseek-r1_1.5b_prompt9_dialog2049,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,В чем разница между k-NN и взвешенным k-NN?,prompt9,dialog2050,analytics_deepseek-r1_1.5b_prompt9_dialog2050,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,Вычисли вероятность спама для слова 'приз' из примера.,prompt9,dialog2051,analytics_deepseek-r1_1.5b_prompt9_dialog2051,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,"Вычисли расстояние Евклида между (1,2) и (3,4).",prompt9,dialog2052,analytics_deepseek-r1_1.5b_prompt9_dialog2052,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,"В примере с погодой, вычисли F(да) для теста.",prompt9,dialog2053,analytics_deepseek-r1_1.5b_prompt9_dialog2053,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,"Вычисли P(да | пасмурно, холодно, влажно, да).",prompt9,dialog2054,analytics_deepseek-r1_1.5b_prompt9_dialog2054,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,"В спам-примере, вычисли P(win|спам) с Laplace.",prompt9,dialog2055,analytics_deepseek-r1_1.5b_prompt9_dialog2055,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,3. Инструменты обучения НС,Что такое autograd?,prompt9,dialog2056,analytics_deepseek-r1_1.5b_prompt9_dialog2056,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,3. Инструменты обучения НС,Что такое TensorFlow?,prompt9,dialog2057,analytics_deepseek-r1_1.5b_prompt9_dialog2057,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,3. Инструменты обучения НС,Что такое Keras?,prompt9,dialog2058,analytics_deepseek-r1_1.5b_prompt9_dialog2058,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,3. Инструменты обучения НС,Что такое over-fitting?,prompt9,dialog2059,analytics_deepseek-r1_1.5b_prompt9_dialog2059,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,3. Инструменты обучения НС,Что такое SGD?,prompt9,dialog2060,analytics_deepseek-r1_1.5b_prompt9_dialog2060,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,3. Инструменты обучения НС,Что такое Momentum в оптимизации?,prompt9,dialog2061,analytics_deepseek-r1_1.5b_prompt9_dialog2061,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,3. Инструменты обучения НС,Что такое Adam?,prompt9,dialog2062,analytics_deepseek-r1_1.5b_prompt9_dialog2062,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,3. Инструменты обучения НС,Что такое learning rate?,prompt9,dialog2063,analytics_deepseek-r1_1.5b_prompt9_dialog2063,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,3. Инструменты обучения НС,Что такое метод Ньютона?,prompt9,dialog2064,analytics_deepseek-r1_1.5b_prompt9_dialog2064,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,3. Инструменты обучения НС,Что такое RMSProp?,prompt9,dialog2065,analytics_deepseek-r1_1.5b_prompt9_dialog2065,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,3. Инструменты обучения НС,"Вычисли шаг в SGD для L(w)=w^2, w=3, η=0.1.",prompt9,dialog2066,analytics_deepseek-r1_1.5b_prompt9_dialog2066,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,3. Инструменты обучения НС,"Вычисли v_t в Momentum: γ=0.9, v_{t-1}=1, ∇L=2, η=0.1.",prompt9,dialog2067,analytics_deepseek-r1_1.5b_prompt9_dialog2067,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,3. Инструменты обучения НС,"В Adagrad, G_{t-1,ii}=4, g_t=2, η=0.1, ε=1e-8.",prompt9,dialog2068,analytics_deepseek-r1_1.5b_prompt9_dialog2068,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,3. Инструменты обучения НС,"Вычисли learning rate decay: η0=0.1, t=5, T=10, linear.",prompt9,dialog2069,analytics_deepseek-r1_1.5b_prompt9_dialog2069,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,3. Инструменты обучения НС,"В Nesterov, вычисли ∇ в ω - γ v_{t-1}: γ=0.9, v=1, ∇=2.",prompt9,dialog2070,analytics_deepseek-r1_1.5b_prompt9_dialog2070,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,Что такое метод k-ближайших соседей?,prompt7,dialog1981,analytics_deepseek-r1_1.5b_prompt7_dialog1981,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,Как выбрать количество соседей k в k-NN?,prompt7,dialog1982,analytics_deepseek-r1_1.5b_prompt7_dialog1982,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,Что такое евклидова метрика?,prompt7,dialog1983,analytics_deepseek-r1_1.5b_prompt7_dialog1983,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,В чем суть наивного байесовского классификатора?,prompt7,dialog1984,analytics_deepseek-r1_1.5b_prompt7_dialog1984,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,Как работает сглаживание по Лапласу?,prompt7,dialog1985,analytics_deepseek-r1_1.5b_prompt7_dialog1985,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,Что такое манхэттенское расстояние?,prompt7,dialog1986,analytics_deepseek-r1_1.5b_prompt7_dialog1986,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,Как вычислить вероятность класса в Naive Bayes?,prompt7,dialog1987,analytics_deepseek-r1_1.5b_prompt7_dialog1987,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,Что такое расстояние Чебышёва?,prompt7,dialog1988,analytics_deepseek-r1_1.5b_prompt7_dialog1988,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,Как классифицировать письмо как спам в Naive Bayes?,prompt7,dialog1989,analytics_deepseek-r1_1.5b_prompt7_dialog1989,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,В чем разница между k-NN и взвешенным k-NN?,prompt7,dialog1990,analytics_deepseek-r1_1.5b_prompt7_dialog1990,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,Вычисли вероятность спама для слова 'приз' из примера.,prompt7,dialog1991,analytics_deepseek-r1_1.5b_prompt7_dialog1991,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,"Вычисли расстояние Евклида между (1,2) и (3,4).",prompt7,dialog1992,analytics_deepseek-r1_1.5b_prompt7_dialog1992,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,"В примере с погодой, вычисли F(да) для теста.",prompt7,dialog1993,analytics_deepseek-r1_1.5b_prompt7_dialog1993,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,"Вычисли P(да | пасмурно, холодно, влажно, да).",prompt7,dialog1994,analytics_deepseek-r1_1.5b_prompt7_dialog1994,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,1_Классификаторы_KNN_и_наивный_байес,"В спам-примере, вычисли P(win|спам) с Laplace.",prompt7,dialog1995,analytics_deepseek-r1_1.5b_prompt7_dialog1995,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,3. Инструменты обучения НС,Что такое autograd?,prompt7,dialog1996,analytics_deepseek-r1_1.5b_prompt7_dialog1996,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,3. Инструменты обучения НС,Что такое TensorFlow?,prompt7,dialog1997,analytics_deepseek-r1_1.5b_prompt7_dialog1997,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,3. Инструменты обучения НС,Что такое Keras?,prompt7,dialog1998,analytics_deepseek-r1_1.5b_prompt7_dialog1998,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,3. Инструменты обучения НС,Что такое over-fitting?,prompt7,dialog1999,analytics_deepseek-r1_1.5b_prompt7_dialog1999,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
deepseek-r1,1.5B,3. Инструменты обучения НС,Что такое SGD?,prompt7,dialog2000,analytics_deepseek-r1_1.5b_prompt7_dialog2000,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
